           1  0.000000000000000E+000
           2  4.908738521234052E-002
           3  9.817477042468103E-002
           4  0.147262155637022     
           5  0.196349540849362     
           6  0.245436926061703     
           7  0.294524311274043     
           8  0.343611696486384     
           9  0.392699081698724     
          10  0.441786466911065     
          11  0.490873852123405     
          12  0.539961237335746     
          13  0.589048622548086     
          14  0.638136007760427     
          15  0.687223392972767     
          16  0.736310778185108     
          17  0.785398163397448     
          18  0.834485548609789     
          19  0.883572933822129     
          20  0.932660319034470     
          21  0.981747704246810     
          22   1.03083508945915     
          23   1.07992247467149     
          24   1.12900985988383     
          25   1.17809724509617     
          26   1.22718463030851     
          27   1.27627201552085     
          28   1.32535940073319     
          29   1.37444678594553     
          30   1.42353417115788     
          31   1.47262155637022     
          32   1.52170894158256     
          33   1.57079632679490     
          34   1.61988371200724     
          35   1.66897109721958     
          36   1.71805848243192     
          37   1.76714586764426     
          38   1.81623325285660     
          39   1.86532063806894     
          40   1.91440802328128     
          41   1.96349540849362     
          42   2.01258279370596     
          43   2.06167017891830     
          44   2.11075756413064     
          45   2.15984494934298     
          46   2.20893233455532     
          47   2.25801971976766     
          48   2.30710710498000     
          49   2.35619449019234     
          50   2.40528187540469     
          51   2.45436926061703     
          52   2.50345664582937     
          53   2.55254403104171     
          54   2.60163141625405     
          55   2.65071880146639     
          56   2.69980618667873     
          57   2.74889357189107     
          58   2.79798095710341     
          59   2.84706834231575     
          60   2.89615572752809     
          61   2.94524311274043     
          62   2.99433049795277     
          63   3.04341788316511     
          64   3.09250526837745     
          65   3.14159265358979     
          66   3.19068003880213     
          67   3.23976742401447     
          68   3.28885480922681     
          69   3.33794219443916     
          70   3.38702957965150     
          71   3.43611696486384     
          72   3.48520435007618     
          73   3.53429173528852     
          74   3.58337912050086     
          75   3.63246650571320     
          76   3.68155389092554     
          77   3.73064127613788     
          78   3.77972866135022     
          79   3.82881604656256     
          80   3.87790343177490     
          81   3.92699081698724     
          82   3.97607820219958     
          83   4.02516558741192     
          84   4.07425297262426     
          85   4.12334035783660     
          86   4.17242774304894     
          87   4.22151512826128     
          88   4.27060251347362     
          89   4.31968989868597     
          90   4.36877728389831     
          91   4.41786466911065     
          92   4.46695205432299     
          93   4.51603943953533     
          94   4.56512682474767     
          95   4.61421420996001     
          96   4.66330159517235     
          97   4.71238898038469     
          98   4.76147636559703     
          99   4.81056375080937     
         100   4.85965113602171     
         101   4.90873852123405     
         102   4.95782590644639     
         103   5.00691329165873     
         104   5.05600067687107     
         105   5.10508806208341     
         106   5.15417544729575     
         107   5.20326283250809     
         108   5.25235021772044     
         109   5.30143760293278     
         110   5.35052498814512     
         111   5.39961237335746     
         112   5.44869975856980     
         113   5.49778714378214     
         114   5.54687452899448     
         115   5.59596191420682     
         116   5.64504929941916     
         117   5.69413668463150     
         118   5.74322406984384     
         119   5.79231145505618     
         120   5.84139884026852     
         121   5.89048622548086     
         122   5.93957361069320     
         123   5.98866099590554     
         124   6.03774838111788     
         125   6.08683576633022     
         126   6.13592315154256     
         127   6.18501053675491     
         128   6.23409792196725     
         129   6.28318530717959     
         130   6.33227269239193     
